choiceSituationID,alternative_id,choice,BICYCLES,CARS,HHID,HHINC,HHSIZE,HOME_SA1_2016,YEARSLIVED,AGE,SEX,CARLICENCE,STUDYING,ORIGPLACE1,DEPTIME,ORIG_SA1_2016,DEST_SA1_2016,OVERALL_PURPOSE,NETWORK_DIST,leg,cap_10nfree,tookPlane,mode_time,fare_cap_10,off_peak_discount,base_fare
27,7,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,3,0,0,5.3999999999999995,0.0,0.0,0.0
28,1,1,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,4,0,0,16.0,0.0,0.0,1.92
28,2,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,4,0,0,16.0,0.0,0.0,0.0
28,3,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,4,0,0,10.56,0.0,0.0,0.0
28,4,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,4,0,0,80.0,0.0,0.0,0.0
28,5,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,4,0,0,480.0,0.0,0.0,0.0
28,7,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,4,0,0,19.2,0.0,0.0,0.0
29,1,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,5,0,0,4.5,0.0,0.0,1.92
29,2,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,5,0,0,4.5,0.0,0.0,0.0
29,3,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,5,0,0,3.0,0.0,0.0,0.0
29,4,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,5,0,0,22.5,0.0,0.0,0.0
29,5,1,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,5,0,0,135.0,0.0,0.0,0.0
29,7,0,0,1,BNE09H020117,1400.0,2,3103511,1,31,2,1,6,2,1022,3103511,3111512,8,21.013999938964844,5,0,0,5.3999999999999995,0.0,0.0,0.0
30,1,1,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,2,0,0,17.0,0.0,0.0,1.92
30,2,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,2,0,0,17.0,0.0,0.0,0.0
30,3,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,2,0,0,11.22,0.0,0.0,0.0
30,4,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,2,0,0,85.0,0.0,0.0,0.0
30,5,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,2,0,0,510.0,0.0,0.0,0.0
30,7,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,2,0,0,20.4,0.0,0.0,0.0
31,1,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,3,0,0,7.5,0.0,0.0,1.92
31,2,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,3,0,0,7.5,0.0,0.0,0.0
31,3,1,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,3,0,0,5.0,0.0,0.0,0.0
31,4,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,3,0,0,37.5,0.0,0.0,0.0
31,5,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,3,0,0,225.0,0.0,0.0,0.0
31,7,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,3,1090,3103603,3103511,8,13.729999542236328,3,0,0,9.0,0.0,0.0,0.0
32,1,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,2,1200,3103511,3104405,10,6.980000019073486,1,0,0,22.5,0.0,0.0,1.92
32,2,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,2,1200,3103511,3104405,10,6.980000019073486,1,0,0,22.5,0.0,0.0,0.0
32,3,1,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,2,1200,3103511,3104405,10,6.980000019073486,1,0,0,15.0,0.0,0.0,0.0
32,4,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,2,1200,3103511,3104405,10,6.980000019073486,1,0,0,112.5,0.0,0.0,0.0
32,5,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,2,1200,3103511,3104405,10,6.980000019073486,1,0,0,675.0,0.0,0.0,0.0
32,7,0,2,1,BNE09H020130,1800.0,2,3103511,4,49,2,1,6,2,1200,3103511,3104405,10,6.980000019073486,1,0,0,27.0,0.0,0.0,0.0
33,1,1,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,2,0,0,49.0,0.0,0.0,1.92
33,2,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,2,0,0,49.0,0.0,0.0,0.0
33,3,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,2,0,0,32.34,0.0,0.0,0.0
33,4,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,2,0,0,245.0,0.0,0.0,0.0
33,5,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,2,0,0,1470.0,0.0,0.0,0.0
33,7,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,2,0,0,58.8,0.0,0.0,0.0
34,1,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,3,0,0,7.5,0.0,0.0,1.92
34,2,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,3,0,0,7.5,0.0,0.0,0.0
34,3,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,3,0,0,5.0,0.0,0.0,0.0
34,4,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,3,0,0,37.5,0.0,0.0,0.0
34,5,1,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,3,0,0,225.0,0.0,0.0,0.0
34,7,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,3,0,0,9.0,0.0,0.0,0.0
35,1,1,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,4,0,0,10.0,0.0,0.0,1.92
35,2,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,4,0,0,10.0,0.0,0.0,0.0
35,3,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,4,0,0,6.6000000000000005,0.0,0.0,0.0
35,4,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,4,0,0,50.0,0.0,0.0,0.0
35,5,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,4,0,0,300.0,0.0,0.0,0.0
35,7,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,4,0,0,12.0,0.0,0.0,0.0
36,1,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,5,0,0,15.0,0.0,0.0,1.92
36,2,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,5,0,0,15.0,0.0,0.0,0.0
36,3,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,5,0,0,10.0,0.0,0.0,0.0
36,4,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,5,0,0,75.0,0.0,0.0,0.0
36,5,1,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,5,0,0,450.0,0.0,0.0,0.0
36,7,0,5,2,BNE09H020331,2925.0,5,3138309,7,20,2,2,3,2,830,3138309,3109615,6,38.25300216674805,5,0,0,18.0,0.0,0.0,0.0
37,1,1,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,2,0,0,50.0,0.0,0.0,1.92
37,2,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,2,0,0,50.0,0.0,0.0,0.0
37,3,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,2,0,0,33.0,0.0,0.0,0.0
37,4,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,2,0,0,250.0,0.0,0.0,0.0
37,5,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,2,0,0,1500.0,0.0,0.0,0.0
37,7,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,2,0,0,60.0,0.0,0.0,0.0
38,1,1,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,3,0,0,10.0,0.0,0.0,1.92
38,2,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,3,0,0,10.0,0.0,0.0,0.0
38,3,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,3,0,0,6.6000000000000005,0.0,0.0,0.0
38,4,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,3,0,0,50.0,0.0,0.0,0.0
38,5,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,3,0,0,300.0,0.0,0.0,0.0
38,7,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,3,0,0,12.0,0.0,0.0,0.0
39,1,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,4,0,0,15.0,0.0,0.0,1.92
39,2,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,4,0,0,15.0,0.0,0.0,0.0
39,3,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,4,0,0,10.0,0.0,0.0,0.0
39,4,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,4,0,0,75.0,0.0,0.0,0.0
39,5,1,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,4,0,0,450.0,0.0,0.0,0.0
39,7,0,4,3,BNE09H020333,3600.0,5,3138325,8,22,1,1,3,2,825,3138325,3109615,6,37.36299896240234,4,0,0,18.0,0.0,0.0,0.0
40,1,1,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,3,0,0,30.0,0.0,0.0,1.92
40,2,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,3,0,0,30.0,0.0,0.0,0.0
40,3,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,3,0,0,19.8,0.0,0.0,0.0
40,4,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,3,0,0,150.0,0.0,0.0,0.0
40,5,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,3,0,0,900.0,0.0,0.0,0.0
40,7,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,3,0,0,36.0,0.0,0.0,0.0
41,1,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,4,0,0,15.0,0.0,0.0,1.92
41,2,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,4,0,0,15.0,0.0,0.0,0.0
41,3,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,4,0,0,10.0,0.0,0.0,0.0
41,4,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,4,0,0,75.0,0.0,0.0,0.0
41,5,1,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,4,0,0,450.0,0.0,0.0,0.0
41,7,0,0,1,BNE09H020401,2925.0,3,3104129,14,19,2,4,3,2,1020,3104129,3110512,8,25.20800018310547,4,0,0,18.0,0.0,0.0,0.0
42,1,1,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,2,0,0,30.0,0.0,0.0,1.92
42,3,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,2,0,0,19.8,0.0,0.0,0.0
42,4,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,2,0,0,150.0,0.0,0.0,0.0
42,5,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,2,0,0,900.0,0.0,0.0,0.0
42,7,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,2,0,0,36.0,0.0,0.0,0.0
43,1,1,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,3,0,0,24.0,0.0,0.0,1.92
43,3,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,3,0,0,15.84,0.0,0.0,0.0
43,4,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,3,0,0,120.0,0.0,0.0,0.0
43,5,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,3,0,0,720.0,0.0,0.0,0.0
43,7,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,3,0,0,28.799999999999997,0.0,0.0,0.0
44,1,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,4,0,0,1.5,0.0,0.0,1.92
44,3,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,4,0,0,1.0,0.0,0.0,0.0
44,4,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,4,0,0,7.5,0.0,0.0,0.0
44,5,1,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,4,0,0,45.0,0.0,0.0,0.0
44,7,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,2,645,3104130,3110122,9,19.489999771118164,4,0,0,1.7999999999999998,0.0,0.0,0.0
45,1,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,6,665,3110122,3110102,7,0.4000000059604645,1,0,0,15.0,0.0,0.0,1.92
45,3,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,6,665,3110122,3110102,7,0.4000000059604645,1,0,0,10.0,0.0,0.0,0.0
45,4,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,6,665,3110122,3110102,7,0.4000000059604645,1,0,0,75.0,0.0,0.0,0.0
45,5,1,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,6,665,3110122,3110102,7,0.4000000059604645,1,0,0,450.0,0.0,0.0,0.0
45,7,0,0,0,BNE09H020403,2150.0,2,3104130,6,28,2,5,6,6,665,3110122,3110102,7,0.4000000059604645,1,0,0,18.0,0.0,0.0,0.0
46,1,1,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,5,0,0,45.0,0.0,0.0,1.92
46,2,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,5,0,0,45.0,0.0,0.0,0.0
46,3,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,5,0,0,29.700000000000003,0.0,0.0,0.0
46,4,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,5,0,0,225.0,0.0,0.0,0.0
46,5,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,5,0,0,1350.0,0.0,0.0,0.0
46,7,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,5,0,0,54.0,0.0,0.0,0.0
47,1,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,6,0,0,7.5,0.0,0.0,1.92
47,2,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,6,0,0,7.5,0.0,0.0,0.0
47,3,1,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,6,0,0,5.0,0.0,0.0,0.0
47,4,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,6,0,0,37.5,0.0,0.0,0.0
47,5,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,6,0,0,225.0,0.0,0.0,0.0
47,7,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,3,-2,3109615,3139403,8,33.78000259399414,6,0,0,9.0,0.0,0.0,0.0
48,1,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,1,0,0,10.5,0.0,0.0,1.92
48,2,1,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,1,0,0,10.5,0.0,0.0,0.0
48,3,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,1,0,0,7.0,0.0,0.0,0.0
48,4,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,1,0,0,52.5,0.0,0.0,0.0
48,5,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,1,0,0,315.0,0.0,0.0,0.0
48,7,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,1,0,0,12.6,0.0,0.0,0.0
49,1,1,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,2,0,0,35.0,0.0,0.0,1.92
49,2,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,2,0,0,35.0,0.0,0.0,0.0
49,3,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,2,0,0,23.1,0.0,0.0,0.0
49,4,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,2,0,0,175.0,0.0,0.0,0.0
49,5,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,2,0,0,1050.0,0.0,0.0,0.0
49,7,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,2,0,0,42.0,0.0,0.0,0.0
50,1,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,3,0,0,7.5,0.0,0.0,1.92
50,2,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,3,0,0,7.5,0.0,0.0,0.0
50,3,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,3,0,0,5.0,0.0,0.0,0.0
50,4,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,3,0,0,37.5,0.0,0.0,0.0
50,5,1,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,3,0,0,225.0,0.0,0.0,0.0
50,7,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,3,0,0,9.0,0.0,0.0,0.0
51,1,1,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,4,0,0,24.0,0.0,0.0,1.92
51,2,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,4,0,0,24.0,0.0,0.0,0.0
51,3,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,4,0,0,15.84,0.0,0.0,0.0
51,4,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,4,0,0,120.0,0.0,0.0,0.0
51,5,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,4,0,0,720.0,0.0,0.0,0.0
51,7,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,4,0,0,28.799999999999997,0.0,0.0,0.0
52,1,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,5,0,0,7.5,0.0,0.0,1.92
52,2,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,5,0,0,7.5,0.0,0.0,0.0
52,3,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,5,0,0,5.0,0.0,0.0,0.0
52,4,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,5,0,0,37.5,0.0,0.0,0.0
52,5,1,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,5,0,0,225.0,0.0,0.0,0.0
52,7,0,0,0,BNE09H020526,1650.0,2,3139403,10,56,1,1,6,2,920,3139403,3109615,8,33.689998626708984,5,0,0,9.0,0.0,0.0,0.0
53,1,1,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,2,0,0,32.0,0.0,0.0,1.92
53,2,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,2,0,0,32.0,0.0,0.0,0.0
53,3,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,2,0,0,21.12,0.0,0.0,0.0
53,4,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,2,0,0,160.0,0.0,0.0,0.0
53,5,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,2,0,0,960.0,0.0,0.0,0.0
53,7,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,2,0,0,38.4,0.0,0.0,0.0
54,1,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,3,0,0,7.5,0.0,0.0,1.92
54,2,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,3,0,0,7.5,0.0,0.0,0.0
54,3,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,3,0,0,5.0,0.0,0.0,0.0
54,4,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,3,0,0,37.5,0.0,0.0,0.0
54,5,1,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,3,0,0,225.0,0.0,0.0,0.0
54,7,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,3,0,0,9.0,0.0,0.0,0.0
55,1,1,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,4,0,0,6.0,0.0,0.0,1.92
55,2,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,4,0,0,6.0,0.0,0.0,0.0
55,3,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,4,0,0,3.96,0.0,0.0,0.0
55,4,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,4,0,0,30.0,0.0,0.0,0.0
55,5,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,4,0,0,180.0,0.0,0.0,0.0
55,7,0,0,3,BNE09H020639,1750.0,4,3139111,17,19,1,2,3,2,960,3139111,3109615,6,36.4739990234375,4,0,0,7.199999999999999,0.0,0.0,0.0
